3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,3.03,-0.96,-0.36,413543,4890,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413573,4920,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413603,4950,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,413633,4980,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413663,5010,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413693,5040,
3.02,-0.75,0.61,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413723,5070,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413753,5100,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413783,5130,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,0.00,-0.34,413813,5160,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413843,5190,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,-0.96,-0.36,413873,5220,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,413903,5250,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,413933,5280,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,413963,5310,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,413993,5340,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.95,-0.72,-0.45,414023,5370,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414053,5400,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,3.03,-0.96,-0.36,414083,5430,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414113,5460,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414143,5490,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,414173,5520,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414203,5550,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414233,5580,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414263,5610,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,0.00,-0.45,414293,5640,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414323,5670,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414353,5700,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414383,5730,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414413,5760,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,414443,5790,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414473,5820,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.95,-0.72,-0.45,414503,5850,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,0.00,-0.34,414533,5880,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414563,5910,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.97,-0.95,-0.34,414593,5940,
3.02,-0.76,0.00,2.81,0.00,1.22,2.87,-1.19,0.98,2.95,0.00,-0.45,414623,5970,
3.02,-0.76,0.00,2.78,0.00,1.17,2.89,-1.21,1.01,2.95,-0.72,-0.45,414653,6000,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414683,6030,
3.02,-0.76,0.00,2.78,0.00,1.17,2.87,-1.19,0.98,2.97,-0.95,-0.34,414713,6060,
3.02,-0.76,0.00,2.81,0.00,1.22,2.89,-1.21,1.01,2.97,-0.95,-0.34,414743,6090,
